Book Name,Book Author,Price,URL
"Memorials of the Trubles in Scotland and in England, A.D. 1624 - A.D. 1645 - Vol. II",by John Spalding,£179.19,https://wob.com/en-gb/rare-books/john-spalding/memorials-of-the-trubles-in-scotland-and-in-england-a-d-1624-a-d-1645-vol-ii/1691577136MEP
Hide and Seek: The Story of a War-Time Agent,by Xan Fielding,£175.99,https://wob.com/en-gb/rare-books/xan-fielding/hide-and-seek-the-story-of-a-war-time-agent/1701185934CTS
The Tap on the Left Shoulder,by Ricardo Sicre,£175.99,https://wob.com/en-gb/rare-books/ricardo-sicre/the-tap-on-the-left-shoulder/1695989395IEV
The Law of Banking,by Sir John R. Paget,£175.89,https://wob.com/en-gb/rare-books/sir-john-r-paget/the-law-of-banking/1689842958ADA
Among The An-Ko-Me-Nums,by Thomas Crosby,£175.09,https://wob.com/en-gb/rare-books/thomas-crosby/among-the-an-ko-me-nums/1685962740DPB
An Agricultural Testament,by Sir Albert Howard,£175.09,https://wob.com/en-gb/rare-books/sir-albert-howard/an-agricultural-testament/1682007604GEO
An Historical And Architectural Description Of Corfe Castle,by A Near Resident,£171.09,https://wob.com/en-gb/rare-books/a-near-resident/an-historical-and-architectural-description-of-corfe-castle/1693469853ALK
The Grubbs of Tipperary: Studies in Heredity and Character,by Geoffrey Watkins Grubb,£171.09,https://wob.com/en-gb/rare-books/geoffrey-watkins-grubb/the-grubbs-of-tipperary-studies-in-heredity-and-character/1690877972TMB
The Lord God Made Them All,by James Herriot,£170.99,https://wob.com/en-gb/rare-books/james-herriot/the-lord-god-made-them-all/1696230661ADA
"The Lion, The Witch And The Wardrobe",by C.S. Lewis,£169.69,https://wob.com/en-gb/rare-books/c-s-lewis/the-lion-the-witch-and-the-wardrobe/1700656120ABS
NEEDS MUST... The History of the Inns Of Court Regiment 1940 - 1945,by A. F. Taggart,£169.69,https://wob.com/en-gb/rare-books/a-f-taggart/needs-must-the-history-of-the-inns-of-court-regiment-1940-1945/1699465921GMX
Warleggan: A Novel of Cornwall,by Winston Graham,£169.69,https://wob.com/en-gb/rare-books/winston-graham/warleggan-a-novel-of-cornwall/1698158014MXP
Murders at Turbot Towers - A Thriller To End All Thrillers,by S. John Peskett,£169.69,https://wob.com/en-gb/rare-books/s-john-peskett/murders-at-turbot-towers-a-thriller-to-end-all-thrillers/1694082865ABS
Yaman - Its Early Mediaeval History etc,by Najm Ad-din 'Omarah Al-Hakami et al,£167.59,https://wob.com/en-gb/rare-books/najm-ad-din-omarah-al-hakami-e/yaman-its-early-mediaeval-history-etc/1682926782MHP
The Screwtape Letters [Third Impression March 1942],by C. S. Lewis,£166.69,https://wob.com/en-gb/rare-books/c-s-lewis/the-screwtape-letters-third-impression-march-1942/1689588367ADA
Infancy in Uganda: Infant Care and the Growth of Love,by Mary D. Salter Ainsworth,£165.89,https://wob.com/en-gb/rare-books/mary-d-salter-ainsworth/infancy-in-uganda-infant-care-and-the-growth-of-love/1700126027CAB
This For Remembrance,by Bernard Lord Coleridge,£165.09,https://wob.com/en-gb/rare-books/bernard-lord-coleridge/this-for-remembrance/1682509022MHP
Growing: An Autobiography of the Years 1904-1911 [Signed],by Leonard Woolf,£163.69,https://wob.com/en-gb/rare-books/leonard-woolf/growing-an-autobiography-of-the-years-1904-1911-signed/1691053689DPB
Quite Alone,by George Augustus Sala,£163.69,https://wob.com/en-gb/rare-books/george-augustus-sala/quite-alone/1689664245ADA
Mr Never-Lost. A Story for Children Between the Ages of Eight and Eighty,by A. Turnbull,£162.99,https://wob.com/en-gb/rare-books/a-turnbull/mr-never-lost-a-story-for-children-between-the-ages-of-eight-and-eighty/1704714445LEE
The Connexion of the Physical Sciences,by Mary Somerville,£162.99,https://wob.com/en-gb/rare-books/mary-somerville/the-connexion-of-the-physical-sciences/1700045660CAB
Anecdotes of Lord Nelson,by G. S. Parsons,£162.99,https://wob.com/en-gb/rare-books/g-s-parsons/anecdotes-of-lord-nelson/1699597801ADA
Robert Stewart Viscount Castlereagh,by The Marchioness of Londonderry,£162.99,https://wob.com/en-gb/rare-books/the-marchioness-of-londonderry/robert-stewart-viscount-castlereagh/1699261312BAB
The Doors Of Perception,by Aldous Huxley,£162.99,https://wob.com/en-gb/rare-books/aldous-huxley/the-doors-of-perception/1699258359ALK
Parade of Pleasure,by Geoffrey Wagner,£162.99,https://wob.com/en-gb/rare-books/geoffrey-wagner/parade-of-pleasure/1699014649BAB
When the Cook is Away,by Catherine Ives,£162.99,https://wob.com/en-gb/rare-books/catherine-ives/when-the-cook-is-away/1695794336ALK
Where the Gods Reign: Plants and People of the Colombian Amazon,by Richard Evans Schultes,£162.99,https://wob.com/en-gb/rare-books/richard-evans-schultes/where-the-gods-reign-plants-and-people-of-the-colombian-amazon/1695633690ALK
The Art of Boxing,by Jimmy Wilde,£162.99,https://wob.com/en-gb/rare-books/jimmy-wilde/the-art-of-boxing/1694094072ADA
The Life of Space,by Maurice Maeterlinck,£162.99,https://wob.com/en-gb/rare-books/maurice-maeterlinck/the-life-of-space/1692969169ADA
Siam Vol. II,by W. A. Graham,£162.99,https://wob.com/en-gb/rare-books/w-a-graham/siam-vol-ii/1692364884DPB
Picturesque Views of Public Edifices in Paris,by Messrs. Segard and Testard,£158.89,https://wob.com/en-gb/rare-books/messrs-segard-and-testard/picturesque-views-of-public-edifices-in-paris/1696939564ABS
Corentyne Thunder,by Edgar Mittelholzer,£158.49,https://wob.com/en-gb/rare-books/edgar-mittelholzer/corentyne-thunder/1699367710BWK
Alice's Adventures in Wonderland,by Lewis Carroll,£158.49,https://wob.com/en-gb/rare-books/lewis-carroll/alice-s-adventures-in-wonderland/1696398854ADA
A Fortnight's Ramble to the Lakes in Westmorland Lancashire and Cumberland,by A Rambler [Joseph Budworth],£157.69,https://wob.com/en-gb/rare-books/a-rambler-joseph-budworth/a-fortnight-s-ramble-to-the-lakes-in-westmorland-lancashire-and-cumberland/1690207802DPB
The System of National Finance,by E Hilton Young,£156.79,https://wob.com/en-gb/rare-books/e-hilton-young/the-system-of-national-finance/1681206375TMB
A Popular Guide To The Heavens,by Sir Robert Stawell Ball,£155.69,https://wob.com/en-gb/rare-books/sir-robert-stawell-ball/a-popular-guide-to-the-heavens/1697043379LEE
Myth and Religion of the North: The Religion of Ancient Scandinavia,by E O G Turville Petre,£154.89,https://wob.com/en-gb/rare-books/e-o-g-turville-petre/myth-and-religion-of-the-north-the-religion-of-ancient-scandinavia/1697125407ANA
The Sands of Windee,by Arthur W. Upfield,£154.79,https://wob.com/en-gb/rare-books/arthur-w-upfield/the-sands-of-windee/1674641049MHP
Emma,by Jane Austen,£152.89,https://wob.com/en-gb/rare-books/jane-austen/emma/1697008231ADA
Imperial Brown of Brixton,by Reginald Turner,£152.59,https://wob.com/en-gb/rare-books/reginald-turner/imperial-brown-of-brixton/1692367098DPB
The Way,by Joseph Mary Escriva,£151.29,https://wob.com/en-gb/rare-books/joseph-mary-escriva/the-way/1699026784GEO
India's Fighters,by Saint Nihal Singh,£150.99,https://wob.com/en-gb/rare-books/saint-nihal-singh/india-s-fighters/1704719441ADA
Ferroelectricity in Crystals,by Helen D. Megaw,£150.99,https://wob.com/en-gb/rare-books/helen-d-megaw/ferroelectricity-in-crystals/1704460178ADA
"The Great Book Of Magical Art, Hindu Magic And Indian Occultism And The Book Of Secret Hindu, Ceremonial, And Talismanic Magic In One Volume",by L.W. de Laurence,£150.99,https://wob.com/en-gb/rare-books/l-w-de-laurence/the-great-book-of-magical-art-hindu-magic-and-indian-occultism-and-the-book-of-s/1703861277CAB
Book Name,Book Author,Price,URL
Hong Kong,by Harold Ingrams,£150.99,https://wob.com/en-gb/rare-books/harold-ingrams/hong-kong/1703851213CAB
The Blampied Edition of Peter Pan: The Original Text of Peter & Wendy,by J. M. Barrie,£150.99,https://wob.com/en-gb/rare-books/j-m-barrie/the-blampied-edition-of-peter-pan-the-original-text-of-peter-wendy/1703781186MXP
1700 Cocktails For The Man Behind The Bar,by R. De Fleury,£150.99,https://wob.com/en-gb/rare-books/r-de-fleury/1700-cocktails-for-the-man-behind-the-bar/1703071004CTS
The Jungle Book,by Rudyard Kipling,£150.99,https://wob.com/en-gb/rare-books/rudyard-kipling/the-jungle-book/1703068804CAB
You Only Live Twice [First Edition First State],by Ian Fleming,£150.99,https://wob.com/en-gb/rare-books/ian-fleming/you-only-live-twice-first-edition-first-state/1702574539ABS
County Kerry Past and Present,by Jeremiah King,£150.99,https://wob.com/en-gb/rare-books/jeremiah-king/county-kerry-past-and-present/1702481110DPB
"Miscellaneous Works Bound Together including Descriptive Particulars of the Old House of Tewkesbury, Holme Castle; Handbook to Chester Cathedral; Authorised Guide to the Tower of London; A Short Sketc",by Various,£150.99,https://wob.com/en-gb/rare-books/various/miscellaneous-works-bound-together-including-descriptive-particulars-of-the-old/1702391289ALK
"Methode Cassagne; Le Dessin Pour Tous - Premiere Partie: Elements, Cinquieme Serie, Books 1-12",by Unstated,£150.99,https://wob.com/en-gb/rare-books/unstated/methode-cassagne-le-dessin-pour-tous-premiere-partie-elements-cinquieme-serie-bo/1702386857ALK
Hemingway Folio Society Set -Five Novels: The Sun Also Rises. A Farewell To Arms. To Have And Have Not. The Old Man And The Sea. For Whom The Bell Tolls,by Ernest Hemingway,£150.99,https://wob.com/en-gb/rare-books/ernest-hemingway/hemingway-folio-society-set-five-novels-the-sun-also-rises-a-farewell-to-arms-to/1702303073DPB
Tell Them In Sparta,by Roderick Milton,£150.99,https://wob.com/en-gb/rare-books/roderick-milton/tell-them-in-sparta/1702021461ADA
Mrs Dalloway,by Virginia Woolf,£150.99,https://wob.com/en-gb/rare-books/virginia-woolf/mrs-dalloway/1701955374ABS
"The Complete Winnie The Pooh. Three Volumes Set Comprising Winnie The Pooh, The House At Pooh Corner And The Complete Poems For Christopher Robin [Folio Society Edition with Slipcase]",by A.A. Milne,£150.99,https://wob.com/en-gb/rare-books/a-a-milne/the-complete-winnie-the-pooh-three-volumes-set-comprising-winnie-the-pooh-the-ho/1701777703ADA
The Truce: A Survivor's Journey Home from Auschwitz,by Primo Levi,£150.99,https://wob.com/en-gb/rare-books/primo-levi/the-truce-a-survivor-s-journey-home-from-auschwitz/1701701115ABS
Biggles And The Noble Lord [First Edition],by Captain W. E. Johns,£150.99,https://wob.com/en-gb/rare-books/captain-w-e-johns/biggles-and-the-noble-lord-first-edition/1701444009CAB
The Oregon Trail,by Francis Parkman,£150.99,https://wob.com/en-gb/rare-books/francis-parkman/the-oregon-trail/1701271025IEV
When Marnie Was There,by Joan G. Robinson,£150.99,https://wob.com/en-gb/rare-books/joan-g-robinson/when-marnie-was-there/1701265281MXP
Birket Foster - His Life And Work,by Marcus Huish,£150.99,https://wob.com/en-gb/rare-books/marcus-huish/birket-foster-his-life-and-work/1701257446CAB
Holy Bible: Contains the Old and the New Testaments,by Various,£150.99,https://wob.com/en-gb/rare-books/various/holy-bible-contains-the-old-and-the-new-testaments/1700834198ALK
The Irish Historical Library: Pointing at Most of the Authors and Records in Print Or Manuscript,"by William, Lord Bishop of Derry",£150.99,https://wob.com/en-gb/rare-books/william-lord-bishop-of-derry/the-irish-historical-library-pointing-at-most-of-the-authors-and-records-in-prin/1700667379IEV
An Army In Exile. The Story Of The Second Polish Corps,by Wladyslaw Anders,£150.99,https://wob.com/en-gb/rare-books/wladyslaw-anders/an-army-in-exile-the-story-of-the-second-polish-corps/1699954730MHP
Battle of Britain: The Movie,by Robert J. Rudhall,£150.99,https://wob.com/en-gb/rare-books/robert-j-rudhall/battle-of-britain-the-movie/1699608198ADA
Everley,by Unstated,£150.99,https://wob.com/en-gb/rare-books/unstated/everley/1699351571ADA
The Investigation and Control of Gas Explosions in Buildings and Heating Plant,by R. J. Harris,£150.99,https://wob.com/en-gb/rare-books/r-j-harris/the-investigation-and-control-of-gas-explosions-in-buildings-and-heating-plant/1695127916CRP
The Marceau Case,by Harry Stephen Keeler,£150.79,https://wob.com/en-gb/rare-books/harry-stephen-keeler/the-marceau-case/1697557166MXP
Music At Night And Other Essays,by Aldous Huxley,£150.79,https://wob.com/en-gb/rare-books/aldous-huxley/music-at-night-and-other-essays/1697115582OLB
"Cosmography In Four Books. Containing The Chorography And History Of The Whole World: And All The Principal Kingdoms, Provinces, Seas, And The Isles Thereof",by Peter Heylyn,£150.79,https://wob.com/en-gb/rare-books/peter-heylyn/cosmography-in-four-books-containing-the-chorography-and-history-of-the-whole-wo/1695305497GEO
"Some Letters Containing An Account Of What Seemed Most Remarkable In Travelling Through Switzerland, Italy, Some Parts Of Germany Etc. In The Years 1685 And 1686",by G. Burnet,£150.19,https://wob.com/en-gb/rare-books/g-burnet/some-letters-containing-an-account-of-what-seemed-most-remarkable-in-travelling/1685001193MHA
The Italian Job,by Troy Kennedy Martin & Ken Wlaschin,£150.19,https://wob.com/en-gb/rare-books/troy-kennedy-martin-ken-wlasch/the-italian-job/1684917406MHP
Badge of Evil,by Whit Masterson,£150.19,https://wob.com/en-gb/rare-books/whit-masterson/badge-of-evil/1682936971ADA
Revolution and Counter-Revolution or Germany in 1848,by Karl Marx,£150.19,https://wob.com/en-gb/rare-books/karl-marx/revolution-and-counter-revolution-or-germany-in-1848/1682690065DPB
Dishonoured Bones,by John Trench,£148.99,https://wob.com/en-gb/rare-books/john-trench/dishonoured-bones/1702057547ABS
In Unknown Africa: A Narrative of Twenty Month' Travel and Sport in Unknown Lands and Among New Tribes [First Edition Signed by the Author],by P. H. G. Powell-Cotton,£148.59,https://wob.com/en-gb/rare-books/p-h-g-powell-cotton/in-unknown-africa-a-narrative-of-twenty-month-travel-and-sport-in-unknown-lands/1655715834ADA
Between Then And Now,by Alba De Cespedes,£145.99,https://wob.com/en-gb/rare-books/alba-de-cespedes/between-then-and-now/1699892973ABS
Women of Violence,by Geula Cohen,£145.99,https://wob.com/en-gb/rare-books/geula-cohen/women-of-violence/1699346742IEV
The Service-Book of the Church of England: Being a New Edition of the 'Daily Serviced of the United Church of England and Ireland',by Various,£142.69,https://wob.com/en-gb/rare-books/various/the-service-book-of-the-church-of-england-being-a-new-edition-of-the-daily-servi/1699432963GIL
The Italian Job,by Troy Kennedy Martin & Ken Wlaschin,£142.69,https://wob.com/en-gb/rare-books/troy-kennedy-martin-ken-wlasch/the-italian-job/1695803535MHP
The Collected Works of Alex Elmsley Volume I,by Stephen Minch,£142.69,https://wob.com/en-gb/rare-books/stephen-minch/the-collected-works-of-alex-elmsley-volume-i/1692697904ADA
Morte D'Arthur,by Alfred Lord Tennyson,£142.69,https://wob.com/en-gb/rare-books/alfred-lord-tennyson/morte-d-arthur/1692022417MXP
Tenerife and Its Six Satellites Volume II,by Olivia M. Stone,£142.69,https://wob.com/en-gb/rare-books/olivia-m-stone/tenerife-and-its-six-satellites-volume-ii/1690457513DPB
"Reportage (Funny, But Not Vulgar; Down & Out in Paris & London; Homage to Catalonia; My Country Right Or Left; The Road to Wigan Pier)",by George Orwell,£141.49,https://wob.com/en-gb/rare-books/george-orwell/reportage-funny-but-not-vulgar-down-out-in-paris-london-homage-to-catalonia-my-c/1702308592DPB
The London Art of Cookery and Housekeeper's Complete Assistant,by John Farley,£140.99,https://wob.com/en-gb/rare-books/john-farley/the-london-art-of-cookery-and-housekeeper-s-complete-assistant/1705496260IEV
Whose Body?,by Dorothy L. Sayers,£140.99,https://wob.com/en-gb/rare-books/dorothy-l-sayers/whose-body/1702981747ADA
Desolation Angels,by Jack Kerouac,£140.99,https://wob.com/en-gb/rare-books/jack-kerouac/desolation-angels/1701881206ABS
Eye On Everest: A Sketch Book From The Great Everest Expedition [Signed],by Charles Evans,£140.29,https://wob.com/en-gb/rare-books/charles-evans/eye-on-everest-a-sketch-book-from-the-great-everest-expedition-signed/1698846025ABS
The Duke of Bedford's Book of Snobs,"by John, Duke of Bedford",£140.29,https://wob.com/en-gb/rare-books/john-duke-of-bedford/the-duke-of-bedford-s-book-of-snobs/1696321372ALK
"The Law Relating to Betting, Gaming and Lotteries",by F. Ernest Ogburn,£139.29,https://wob.com/en-gb/rare-books/f-ernest-ogburn/the-law-relating-to-betting-gaming-and-lotteries/1687166524MXP
Venture Into New China,by Ota Adler,£138.69,https://wob.com/en-gb/rare-books/ota-adler/venture-into-new-china/1698231440DPB
In The Shadow Of Cairngorm: Chronicles Of The United Parishes Of Abernethy And Kincardine,by Rev. W. Forsyth,£138.69,https://wob.com/en-gb/rare-books/rev-w-forsyth/in-the-shadow-of-cairngorm-chronicles-of-the-united-parishes-of-abernethy-and-ki/1694785725LEE
